pickup_datetime,Pickup_longitude,Pickup_latitude
6/13/14 0:54,0,0
4/25/14 15:11,-73.99492,40.74532
9/8/14 17:58,-73.978745,40.762735
5/5/14 17:37,-73.98754,40.78045
9/16/14 11:42,-73.975324,40.749929
4/9/14 10:11,-73.963567,40.77513
6/10/14 17:31,-73.963158,40.777787
7/11/14 22:12,-73.979043,40.772282
6/6/14 14:19,-73.976205,40.788368
5/27/14 21:43,-73.995409,40.71715
6/22/14 14:12,-73.952631,40.778125
7/8/14 14:58,-73.955671,40.768318
7/18/14 23:12,-74.01359,40.70477
5/1/14 9:26,-73.979771,40.754754
8/27/14 16:08,-73.98355,40.743955
5/1/14 9:39,-73.995454,40.74601
5/14/14 8:48,-73.977648,40.753728
8/19/14 19:00,0,0
6/29/14 12:51,-74.000554,40.71838
9/13/14 13:24,-73.982346,40.772079
8/4/14 15:13,-73.97724,40.764147
4/20/14 18:29,-73.989548,40.747152
4/17/14 18:37,-73.98405,40.768505
5/6/14 18:39,-74.005332,40.720917
9/27/14 22:39,-73.98681,40.732255
9/18/14 8:33,-73.988645,40.748494
6/7/14 11:08,-73.97409,40.75628
6/24/14 19:46,-73.99251,40.69432
5/7/14 7:27,-73.97918,40.766575
5/23/14 18:44,-74.007465,40.743022
4/23/14 7:59,-73.976217,40.753737
4/13/14 15:16,-73.980533,40.758305
9/10/14 12:49,-73.956092,40.78168
6/15/14 21:53,-73.874478,40.773973
8/13/14 19:19,-73.982517,40.766582
7/29/14 20:29,-74.005311,40.750743
8/4/14 8:50,-73.972937,40.744496
6/6/14 11:30,-74.005016,40.741451
4/26/14 14:36,-73.950548,40.771007
6/26/14 19:40,-73.981184,40.758888
5/18/14 0:28,-73.982621,40.742543
8/25/14 18:40,-73.975555,40.749177
9/2/14 12:33,-74.008547,40.731227
8/28/14 22:54,-73.77674,40.645411
5/31/14 23:32,-73.995212,40.756852
8/11/14 2:56,-73.994232,40.738915
9/19/14 20:16,-73.99006,40.730587
9/30/14 21:59,-73.985817,40.752125
5/7/14 19:17,-73.966402,40.794477
5/2/14 14:16,-73.86355,40.769865
7/9/14 19:08,-74.007242,40.715542
6/16/14 21:38,-73.983664,40.726097
6/22/14 0:11,-73.969848,40.799705
7/7/14 17:02,-73.961178,40.771862
4/14/14 21:15,-73.976637,40.756322
8/2/14 12:37,0,0
9/26/14 19:02,-73.992653,40.756352
8/4/14 20:10,0,0
6/4/14 21:13,-73.987765,40.75364
4/21/14 17:42,-73.953947,40.784587
6/18/14 15:21,-73.997205,40.722347
5/1/14 23:45,-73.990257,40.732388
6/21/14 22:14,0,0
7/31/14 23:41,-73.983149,40.756717
7/19/14 0:49,-73.978653,40.729697
