,Store Number,Zip Code,Year,Bottles Sold,Sale (Dollars),Volume Sold (Liters)
2429,5110,50851,2015,328,3745.01,285.5
2430,5110,50851,2016,207,1420.7,114.75
2431,5111,52240,2015,320,2722.72,141.1
2432,5111,52240,2016,124,717.96,65.0
2433,5112,51240,2015,262,4219.35,257.0
2434,5112,51240,2016,54,1002.24,52.5
2435,5113,50703,2015,2022,11490.03,645.47
2436,5113,50703,2016,381,1871.03,134.03
2437,5114,51555,2015,144,1589.1,100.87
2438,5114,51555,2016,106,1064.64,84.0
2439,5115,50456,2015,278,2205.14,173.7
2440,5115,50456,2016,123,806.1,71.85
2441,5116,50702,2015,1610,13278.17,885.4
2442,5116,50702,2016,619,4741.18,341.63
2443,5117,50158,2015,689,5571.4,320.4
2444,5117,50158,2016,238,2011.58,108.0
2445,5118,52068,2015,48,614.57,23.99
2446,5118,52068,2016,32,213.92,12.25
2447,5119,50430,2015,163,2690.94,226.75
2448,5119,50430,2016,48,527.64,57.75
2449,5120,51034,2016,74,921.36,52.0
2450,5121,50616,2015,1423,15776.47,1116.5
2451,5121,50616,2016,602,6560.2,451.75
2452,5123,50325,2015,1239,18253.13,1262.25
2453,5123,50325,2016,198,2925.3,232.5
2454,5124,50131,2015,2646,38848.99,3125.7
2455,5124,50131,2016,602,8163.12,604.5
2456,5125,50316,2015,3609,36959.06,3620.35
2457,5125,50316,2016,1000,9917.64,812.4
2458,5126,50310,2015,3195,37629.67,3005.0
2459,5126,50310,2016,694,8999.67,756.88
2460,5127,50312,2015,3346,41038.54,3573.8
2461,5127,50312,2016,1002,16929.54,1069.5
2462,5128,50310,2015,1916,19885.48,1680.68
2463,5128,50310,2016,635,6844.46,600.0
2464,5129,50321,2015,1580,19512.2,1605.75
2465,5129,50321,2016,849,9114.33,687.75
2466,5130,52801,2016,14,246.4,10.5
2467,5131,50316,2015,1730,16564.99,716.6
2468,5131,50316,2016,632,5220.11,246.24
2469,5132,50315,2015,963,6692.78,464.21
2470,5132,50315,2016,316,1863.34,131.14
2471,5133,51041,2015,426,5737.21,418.5
2472,5133,51041,2016,123,1679.25,146.25
2473,5134,50616,2015,364,4431.41,221.05
2474,5134,50616,2016,58,733.35,37.74
2475,5135,50124,2015,399,6093.3,457.25
2476,5135,50124,2016,166,2236.74,179.5
2477,5136,50322,2015,38,749.21,34.48
2478,5137,50313,2015,405,2592.76,158.88
2479,5137,50313,2016,106,558.66,43.35
2480,5138,50135,2015,325,2751.57,191.5
2481,5138,50135,2016,49,754.14,36.81
2482,5139,50703,2015,144,1320.48,41.7
2483,5140,51012,2015,1348,16685.52,1352.2
2484,5140,51012,2016,344,4359.27,340.75
2485,5141,50543,2015,93,1009.44,61.71
2486,5141,50543,2016,36,179.28,18.0
2487,5144,50021,2015,6139,128360.81,7947.75
2488,5144,50021,2016,2220,38563.2,3055.5
2489,5145,50315,2015,2262,20224.81,1148.84
2490,5145,50315,2016,770,7803.55,435.63
2491,5146,50265,2015,1010,15308.15,1087.5
2492,5146,50265,2016,192,2472.83,174.0
2493,5147,52347,2015,269,3424.14,253.75
2494,5147,52347,2016,16,256.8,12.0
2495,5148,52053,2015,272,3742.19,280.75
2496,5148,52053,2016,228,3147.12,243.0
2497,5149,52601,2015,268,2712.36,156.14
2498,5149,52601,2016,208,1833.63,128.27
2499,5150,52347,2015,120,1391.04,100.5
2500,5150,52347,2016,6,135.66,4.5
2501,5151,51445,2015,1529,20883.17,1812.15
2502,5151,51445,2016,174,3095.5,205.05
2503,5152,50702,2015,68,520.74,26.0
2504,5152,50702,2016,54,516.9,25.95
2505,5153,51240,2015,126,1865.98,128.6
2506,5153,51240,2016,73,1090.28,75.25
2507,5154,51347,2015,210,2843.4,238.5
2508,5154,51347,2016,42,561.12,49.5
2509,5155,50701,2015,807,5073.02,326.3
2510,5155,50701,2016,267,1836.99,119.53
2511,5156,52753,2015,51,657.03,46.86
2512,5157,50563,2015,321,4800.27,285.81
2513,5157,50563,2016,55,417.6,38.0
2514,5159,50579,2015,129,1147.68,103.98
2515,5159,50579,2016,58,416.82,30.74
2516,5160,52501,2015,67,786.72,53.1
2517,5160,52501,2016,91,982.5,83.25
2518,5161,51501,2015,81,463.4,24.25
2519,5162,50322,2015,1098,11212.25,685.02
2520,5162,50322,2016,511,5535.27,338.21
2521,5163,52641,2015,191,1557.02,105.69
2522,5163,52641,2016,109,672.53,37.6
2523,5164,51501,2015,266,1603.51,107.6
2524,5164,51501,2016,163,1770.77,87.3
2525,5165,50450,2015,356,4156.65,335.94
2526,5165,50450,2016,185,2067.0,126.55
2527,5166,50158,2015,843,8987.41,536.83
2528,5166,50158,2016,552,3741.99,282.12
2529,5167,50501,2015,185,2230.5,114.4
2530,5167,50501,2016,539,5692.12,316.46
2531,5168,52402,2015,731,6055.1,261.15
2532,5169,50313,2015,192,1853.06,93.76
2533,5169,50313,2016,300,1304.87,86.8
2534,5170,50247,2015,85,907.92,69.95
2535,5170,50247,2016,18,196.02,13.5
2536,5171,52036,2015,184,2301.62,178.5
2537,5171,52036,2016,102,1251.06,103.5
2538,5172,52404,2015,1353,12160.93,588.9
2539,5172,52404,2016,594,5614.67,292.6
2540,5173,50025,2015,422,4804.9,378.43
2541,5173,50025,2016,211,2887.94,246.62
2542,5174,50701,2015,486,2968.15,146.59
2543,5174,50701,2016,233,1421.45,65.4
2544,5175,52223,2015,23,224.91,7.7
2545,5175,52223,2016,36,299.89,26.7
2546,5176,52405,2015,681,4325.65,295.68
2547,5176,52405,2016,491,3212.38,204.37
2548,5177,51553,2015,42,573.21,26.24
2549,5177,51553,2016,30,325.5,28.5
2550,5178,52776,2015,61,336.07,17.1
2551,5178,52776,2016,6,83.94,4.5
2552,5179,50028,2015,66,890.88,55.5
2553,5179,50028,2016,123,1114.89,104.25
2554,5180,50662,2015,324,2239.44,175.25
2555,5180,50662,2016,198,1878.87,152.65
2556,5181,50622,2015,102,963.04,65.3
2557,5181,50622,2016,24,236.04,18.0
2558,5182,51501,2015,324,2612.94,164.7
2559,5182,51501,2016,54,232.18,24.5
2560,5183,52033,2015,108,916.8,61.8
2561,5183,52033,2016,36,182.16,27.0
2562,5185,52241,2015,92,1077.39,73.0
2563,5185,52241,2016,45,508.68,39.45
2564,5186,52175,2015,36,298.86,16.49
2565,5186,52175,2016,30,340.8,22.5
2566,5187,50010,2015,462,4239.11,218.31
2567,5187,50010,2016,190,1389.6,84.97
2568,5188,51101,2015,135,1887.73,96.4
2569,5188,51101,2016,64,726.9,63.45
2570,5189,50266,2015,36,604.2,39.0
2571,5189,50266,2016,6,68.4,10.5
2572,5190,52351,2015,85,1161.73,69.75
2573,5190,52351,2016,121,1722.91,147.75
2574,5191,50115,2015,24,303.9,19.5
2575,5191,50115,2016,24,164.76,18.0
2576,5192,52328,2015,6,90.0,4.5
2577,5192,52328,2016,5,33.6,3.75
2578,5193,51453,2015,12,139.5,9.0
2579,5195,51530,2016,8,92.5,5.1
2580,5196,52241,2015,51,682.85,37.97
2581,5196,52241,2016,17,292.28,12.0
2582,5198,52803,2015,432,3985.06,200.43
2583,5198,52803,2016,1018,6879.11,392.44
2584,5199,50662,2015,508,2046.22,148.8
2585,5199,50662,2016,320,3250.4,190.24
2586,5201,52001,2015,23,289.78,8.63
2587,5202,50634,2016,33,407.61,23.62
2588,5203,50058,2015,82,928.49,79.5
2589,5203,50058,2016,189,2988.03,187.55
2590,5204,52601,2015,156,790.44,57.1
2591,5204,52601,2016,259,1707.79,119.02
2592,5205,51443,2015,4,39.02,3.5
2593,5205,51443,2016,24,323.14,28.25
2594,5206,50638,2015,34,500.9,26.35
2595,5206,50638,2016,229,2211.73,224.45
2596,5207,52404,2015,395,3197.95,135.06
2597,5207,52404,2016,483,5113.35,200.23
2598,5211,50131,2016,118,1210.13,101.45
2599,5212,50401,2015,46,504.54,36.75
2600,5212,50401,2016,87,727.18,41.4
2601,5213,52639,2015,48,180.0,9.6
2602,5213,52639,2016,69,462.38,46.0
2603,5215,52753,2015,3,56.03,1.8
2604,5215,52753,2016,193,2199.61,127.59
2605,9001,52338,2015,870,28208.52,639.0
2606,9001,52338,2016,24,708.24,18.0
2607,9002,52753,2015,2208,37700.52,1242.0
2608,9002,52753,2016,78,1382.64,49.5
2609,9010,50211,2015,348,5757.96,212.4
2610,9010,50211,2016,12,177.48,9.0
2611,9013,50061,2015,228,2217.48,171.0
2612,9013,50061,2016,36,361.56,30.0
2613,9018,52001,2015,300,6435.0,225.0
2614,9023,51401,2016,24,633.36,18.0
