Area,Total Pop,Median HH Inc,Per Capita Inc,White,Afr Amer,Native Amer,Asian Amer,Pac Islander,Other,Bi- Multi-Racial,Hispanic or Latino,Med Age,<5 years,5-17 yrs,18-20 yrs,21-24 yrs,25-34 yrs,35-44 yrs,45-54 yrs,55-59 yrs,60-64 yrs,65-74 yrs,78-84 yrs,85+ yrs,% P16+ in labor force,Total # Homes Owned,Med. Home Value,Tot Housing units,Owner occupied housing units,Renter occupied housing units,households,Family households,Married-couple family households,Single mother households,Nonfamily households,Single Occupancy,Avg HH Size,Avg Family Size,Pop Below Poverty Level,% P25+ HS Grad,% P25-54 BA+
52156,693,"35,463","16,792",687,1,1,0,0,0,4,18,37.2,29,147,23,25,92,131,76,32,41,64,29,4,69.8%,107,"$60,200",289,201,71,272,197,167,19,75,63,2.55,2.98,689,83.3%,11.6%
52157,"1,885","35,072","17,149","1,878",0,4,1,0,0,2,12,39.5,119,329,70,65,229,296,256,106,90,164,100,61,66.4%,330,"$58,400",935,544,233,777,490,391,67,287,241,2.34,2.95,"1,828",84.8%,15.4%
52158,309,"30,446","18,417",303,2,4,0,0,0,0,2,38.5,16,50,17,14,42,45,40,21,19,22,19,4,67.1%,82,"$72,400",199,106,40,146,75,54,12,71,60,2.12,2.92,253,93.0%,13.0%
52159,"2,410","35,655","17,222","2,382",4,9,7,0,2,6,3,39.0,124,509,85,85,248,399,310,99,97,244,147,63,66.5%,513,"$65,700","1,027",740,221,961,668,580,48,293,252,2.51,3.04,"2,374",84.5%,14.7%
52160,880,"36,250","20,714",852,0,11,2,0,7,8,14,39.7,58,170,24,36,96,126,114,43,54,78,59,22,64.0%,238,"$54,300",398,308,57,365,243,208,21,122,109,2.41,2.96,897,79.7%,10.2%
52161,"1,471","38,355","15,749","1,466",1,1,1,0,0,2,9,37.2,96,336,44,47,169,245,157,55,55,114,104,49,72.8%,285,"$69,800",570,420,117,537,383,337,28,154,136,2.67,3.24,"1,339",81.5%,9.6%
52162,"3,492","33,697","14,851","3,008",0,14,23,1,397,49,482,36.5,227,690,127,180,440,545,461,146,149,239,203,85,67.8%,577,"$64,500","1,307",882,367,"1,249",905,767,90,344,287,2.74,3.12,"3,360",75.7%,13.4%
52163,314,"29,926","17,680",313,0,0,1,0,0,0,0,44.0,12,53,12,8,28,46,38,8,14,45,43,7,61.6%,93,"$44,200",179,118,36,154,80,68,7,74,67,2.04,2.81,295,74.2%,6.9%
52164,256,"39,375","16,706",254,0,0,0,0,0,2,3,38.8,14,58,9,9,27,41,32,13,10,26,15,2,59.2%,38,"$53,300",110,68,26,94,75,62,8,19,15,2.72,3.05,259,84.0%,12.3%
52165,969,"37,368","16,370",960,4,0,0,0,1,4,13,38.2,68,198,37,35,87,200,112,51,47,69,44,21,78.2%,138,"$73,600",402,298,78,376,264,240,12,112,95,2.58,3.12,907,90.5%,10.2%
52166,37,"36,250","22,472",37,0,0,0,0,0,0,0,41.2,2,5,0,3,2,12,1,1,1,4,5,1,70.0%,5,"$42,500",17,11,6,17,9,9,0,8,6,2.18,3,32,56.3%,25.0%
52168,376,"32,500","15,709",371,0,3,1,0,1,0,6,38.3,27,66,4,16,50,58,30,15,24,40,38,8,67.6%,126,"$61,200",180,137,31,168,107,91,13,61,55,2.24,2.86,365,74.1%,7.1%
52169,458,"26,750","16,104",453,2,0,0,0,0,3,0,40.3,30,92,13,16,40,73,59,31,28,39,32,5,60.6%,91,"$41,300",222,142,48,190,133,105,18,57,48,2.41,2.86,425,80.3%,10.7%
52170,555,"37,143","16,717",550,1,0,1,0,2,1,7,36.6,32,145,15,13,63,90,73,35,29,33,23,4,75.2%,65,"$47,200",224,152,48,200,155,133,7,45,37,2.78,3.14,570,87.0%,11.7%
52171,"1,246","34,375","21,993","1,239",0,0,2,0,3,2,4,39.7,58,273,45,41,119,191,156,74,76,110,84,19,69.7%,234,"$53,000",520,409,79,488,340,308,19,148,126,2.55,3.11,"1,259",78.9%,7.3%
52172,"6,169","33,750","16,685","6,097",8,4,11,1,12,36,35,40.0,358,1197,213,237,631,901,792,310,272,566,451,241,67.9%,1269,"$71,900","2,653","1,819",661,"2,480","1,626","1,346",200,854,761,2.4,3.02,"6,111",81.7%,16.9%
52175,"3,644","37,717","17,989","3,571",6,7,21,0,7,32,43,40.1,196,688,116,150,411,544,456,198,173,324,251,137,65.2%,856,"$68,700","1,636","1,093",421,"1,514",975,841,95,539,475,2.32,2.93,"3,475",87.1%,16.5%
52201,"1,202","38,750","17,113","1,148",0,2,0,0,50,2,91,35.6,112,228,32,40,176,195,149,68,55,74,55,18,77.7%,201,"$79,500",475,364,88,452,344,303,25,108,93,2.66,3.08,"1,157",82.5%,16.8%
52202,997,"57,188","20,955",992,0,0,0,1,0,4,1,35.0,73,231,28,37,130,149,144,58,45,50,38,14,75.0%,227,"$101,400",374,296,65,361,290,250,30,71,60,2.76,3.13,"1,033",91.4%,17.1%
52203,"1,742","47,454","21,281","1,724",2,3,3,0,2,8,4,43.5,92,294,40,44,176,267,268,95,107,156,103,100,63.5%,391,"$132,100",723,570,118,688,489,444,29,199,173,2.42,2.88,"1,676",85.4%,24.9%
52205,"8,087","38,326","19,291","7,549",338,41,34,0,39,86,134,37.1,400,1343,305,466,1227,1443,1091,400,330,550,370,162,55.6%,1410,"$86,800","2,930","2,062",671,"2,733","1,906","1,560",250,827,689,2.45,2.92,"6,613",85.0%,11.9%
52206,"1,584","54,357","19,890","1,568",8,1,0,0,1,6,15,34.2,146,353,62,36,211,314,181,67,60,93,48,13,76.5%,385,"$121,000",577,479,83,562,438,392,28,124,102,2.82,3.21,"1,592",91.9%,17.0%
52207,429,"35,938","15,820",428,0,0,0,0,0,1,0,40.9,15,85,18,12,33,84,59,27,28,42,21,5,64.9%,78,"$58,300",186,138,38,176,123,102,14,53,42,2.44,2.9,459,87.5%,9.2%
52208,"3,488","37,629","16,285","3,455",2,1,6,3,2,19,22,39.0,171,734,111,132,377,557,423,148,141,281,264,149,62.3%,956,"$61,300","1,551","1,083",352,"1,435",930,756,111,505,444,2.38,2.96,"3,448",82.2%,13.4%
52209,"1,095","47,578","19,142","1,089",1,0,0,0,1,4,2,38.8,64,215,37,42,132,172,140,59,36,91,84,23,73.9%,267,"$90,300",461,340,94,434,312,266,29,122,102,2.52,2.94,"1,084",87.5%,9.3%
52210,709,"43,125","17,866",705,0,3,0,0,0,1,0,35.7,51,133,33,39,92,100,100,35,33,47,30,16,68.4%,134,"$65,800",291,207,69,276,199,165,19,77,65,2.57,3.05,706,86.6%,6.9%
52211,"2,620","38,528","19,577","2,562",2,6,3,0,37,10,47,39.9,143,523,80,85,282,422,367,137,130,222,149,80,70.4%,638,"$72,500","1,437",827,243,"1,070",719,609,75,351,313,2.4,2.95,"2,515",86.7%,16.7%
52212,308,"37,500","17,789",303,0,0,0,0,0,5,2,44.9,12,52,8,9,18,56,64,23,12,32,18,4,73.3%,61,"$45,000",143,113,20,133,89,84,4,44,40,2.32,2.88,304,85.4%,7.3%
52213,"3,806","50,364","20,913","3,748",15,3,5,0,4,31,21,35.5,277,819,135,123,517,680,500,188,152,208,149,58,74.6%,884,"$104,100","1,467","1,179",235,"1,414","1,086",941,93,328,275,2.69,3.08,"3,863",89.8%,15.7%
52214,"3,309","42,572","19,575","3,268",1,4,6,0,6,24,16,39.4,199,636,102,114,384,553,492,190,178,227,175,59,71.2%,648,"$84,800","1,456","1,063",257,"1,320",964,838,79,356,308,2.51,2.95,"3,355",86.5%,11.4%
52215,883,"41,420","17,296",801,1,2,3,0,64,12,90,38.1,69,180,24,29,92,142,109,55,46,68,49,20,75.2%,149,"$43,900",358,274,47,321,256,213,20,65,56,2.75,3.09,892,83.4%,10.0%
52216,"1,459","38,445","17,357","1,447",1,1,2,0,1,7,6,41.2,84,276,31,43,158,222,172,79,72,119,133,70,61.9%,360,"$72,700",628,430,159,589,401,356,24,188,169,2.4,2.95,"1,447",87.3%,11.8%
52217,619,"32,566","16,852",605,1,11,0,0,1,1,1,42.1,42,111,15,9,75,76,85,34,24,77,52,19,60.6%,118,"$45,600",285,209,56,265,172,155,8,93,86,2.34,2.97,555,75.5%,11.3%
52218,"1,784","45,060","19,442","1,777",2,0,3,0,2,0,4,36.2,130,402,48,60,209,279,235,87,87,126,99,22,69.7%,422,"$82,600",731,538,117,655,509,439,37,146,127,2.72,3.11,"1,685",91.3%,13.2%
52219,123,"37,188","16,751",123,0,0,0,0,0,0,0,38.4,7,20,10,2,10,35,5,7,7,16,3,1,60.4%,31,"$56,300",50,40,8,48,35,27,6,13,11,2.56,2.97,103,66.2%,2.8%
52220,72,"75,171","16,200",68,0,0,1,0,0,3,0,31.0,2,16,4,9,6,11,11,2,3,5,3,0,64.9%,25,"$69,300",28,21,5,26,23,18,3,3,2,2.77,2.91,110,81.5%,9.3%
52221,222,"31,875","15,321",218,0,1,0,0,2,1,3,39.0,18,40,5,4,31,25,39,15,12,20,8,5,62.0%,52,"$86,000",97,78,10,88,61,57,2,27,25,2.52,3.13,202,80.3%,1.4%
52222,752,"36,071","15,728",736,1,0,0,0,11,4,14,38.3,46,163,17,23,78,122,100,42,52,62,34,13,70.8%,127,"$48,800",317,228,62,290,214,190,13,76,62,2.59,3.03,736,89.3%,7.9%
52223,"1,426","43,906","19,202","1,420",0,1,3,0,0,2,2,42.2,72,268,29,51,119,254,196,109,93,136,83,16,66.6%,285,"$95,300",875,462,79,541,414,372,22,127,105,2.53,2.88,"1,299",83.9%,17.1%
52224,"1,943","41,510","19,598","1,920",4,5,3,3,3,5,10,40.5,136,367,60,48,219,268,235,103,91,194,139,83,63.5%,467,"$78,400",823,608,159,767,553,492,33,214,194,2.47,2.94,"1,949",88.8%,15.9%
52225,578,"40,000","14,426",568,1,2,0,0,6,1,11,38.0,46,120,24,27,47,88,86,38,25,42,34,1,68.9%,83,"$52,700",226,174,36,210,165,140,18,45,39,2.75,3.14,470,82.9%,4.9%
52226,92,"36,250","15,403",89,0,0,0,0,0,3,0,36.3,7,21,2,1,10,26,3,3,5,9,3,2,70.1%,27,"$52,500",36,31,5,36,22,19,2,14,13,2.56,3.32,112,85.7%,15.7%
52227,"1,752","58,224","21,912","1,723",5,3,3,0,4,14,18,34.6,134,371,74,66,244,306,265,87,58,67,55,25,79.7%,386,"$127,500",682,489,155,644,490,421,51,154,113,2.72,3.09,"1,738",89.2%,25.3%
52228,"1,521","58,056","20,765","1,480",8,0,8,0,7,18,20,38.8,99,303,59,47,156,244,232,77,88,135,59,22,70.8%,408,"$116,700",580,479,84,563,455,392,42,108,94,2.7,3.02,"1,588",93.5%,21.7%
52229,748,"32,411","14,617",736,1,0,5,0,1,5,9,38.2,47,156,33,20,85,120,99,45,42,62,26,13,65.5%,153,"$51,100",316,221,71,292,209,183,23,83,72,2.56,3.09,764,83.3%,5.5%
52231,373,"42,250","14,638",371,0,0,0,0,0,2,0,39.3,22,76,13,13,39,64,45,17,15,37,25,7,66.5%,69,"$56,100",153,113,27,140,108,100,5,32,23,2.66,3.05,398,88.2%,11.8%
52232,232,"42,917","20,702",231,0,0,0,0,0,1,0,42.5,10,43,6,6,29,31,31,16,13,24,20,3,79.1%,51,"$63,200",104,81,18,99,66,62,2,33,29,2.34,2.92,229,94.2%,10.9%
52233,"6,071","40,174","22,619","5,716",131,20,96,0,22,86,80,31.8,455,947,260,503,1162,976,699,249,219,353,175,73,75.0%,886,"$108,100","2,831","1,637","1,074","2,711","1,547","1,168",283,"1,164",921,2.21,2.87,"6,024",90.0%,23.2%
52235,8,"17,083","9,253",5,0,0,0,0,3,0,3,20.7,1,1,3,0,2,1,0,0,0,0,0,0,50.0%,0,$0,4,0,3,3,1,1,0,2,1,2.67,4,15,60.0%,0.0%
52236,449,"50,781","22,080",443,1,1,1,0,0,3,2,39.8,33,87,13,10,48,80,58,27,20,36,31,6,67.7%,81,"$107,000",190,129,43,172,126,115,7,46,40,2.61,3.09,409,89.0%,9.6%
52237,"1,677","34,940","13,328","1,658",2,0,2,0,0,15,1,35.4,122,401,69,63,175,301,189,73,66,123,83,12,73.3%,298,"$73,100",641,479,126,605,461,394,40,144,123,2.77,3.23,"1,718",85.7%,6.9%
52240,"30,568","35,314","20,220","27,568","1,033",105,893,10,426,533,"1,028",26.9,1559,4128,3260,5316,4432,3979,3780,1137,752,1210,751,264,74.0%,4969,"$120,700","13,248","6,715","6,016","12,731","6,053","4,740",926,"6,678","3,881",2.36,2.96,"29,809",92.3%,40.9%
52241,"15,177","37,957","23,888","13,195",641,51,794,9,164,323,460,29.8,1157,2175,600,1710,3599,2575,1733,472,312,432,285,127,76.0%,2507,"$127,900","6,763","3,187","3,296","6,483","3,331","2,618",526,"3,152","2,261",2.21,2.97,"14,353",96.2%,51.6%
52242,"2,691",0,"3,729","2,499",47,5,68,3,28,41,52,19.5,0,9,2480,186,16,0,0,0,0,0,0,0,43.7%,0,$0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%,100.0%
52245,"18,605","45,376","24,587","17,262",423,42,496,4,159,219,394,29.3,757,2500,2512,2514,2240,2397,2637,742,522,929,663,192,71.8%,3857,"$133,700","7,414","4,307","2,905","7,212","3,720","3,106",452,"3,492","2,289",2.3,2.92,"16,738",95.1%,57.8%
52246,"19,740","34,661","22,713","15,910",920,63,"2,214",12,256,365,565,27.2,1134,2372,1603,3244,4633,2487,1895,596,448,618,443,267,71.4%,2807,"$158,000","9,172","3,715","5,125","8,840","4,021","3,268",521,"4,819","3,084",2.13,2.85,"18,754",96.8%,68.8%
52247,"5,437","34,559","16,455","5,337",14,12,19,1,17,37,45,34.5,459,1282,208,249,550,754,699,202,191,388,316,139,68.8%,876,"$107,200","1,901","1,369",453,"1,822","1,318","1,184",97,504,448,2.93,3.58,"5,531",66.1%,14.5%
52248,"1,890","38,233","17,475","1,865",0,5,7,2,8,3,14,40.2,109,370,73,61,192,299,273,88,73,135,151,66,67.0%,453,"$64,400",803,600,148,748,509,444,38,239,215,2.47,3.05,"1,813",84.0%,15.6%
52249,"1,024","40,536","18,257","1,017",1,3,0,0,0,3,2,39.8,48,213,35,44,88,165,112,49,40,85,88,57,63.1%,239,"$72,400",416,317,82,399,275,245,21,124,108,2.47,3.04,"1,018",85.4%,12.4%
52251,566,"37,045","19,629",563,2,0,0,0,1,0,8,37.2,44,110,22,18,62,100,77,14,28,55,27,9,72.5%,125,"$39,800",237,185,41,226,157,132,14,69,54,2.5,3.02,576,85.0%,7.3%
52253,"2,892","47,768","18,794","2,840",7,9,2,0,2,32,22,35.5,243,621,103,108,344,514,414,117,113,184,101,30,76.0%,674,"$103,400","1,120",826,251,"1,077",804,694,75,273,227,2.69,3.14,"2,971",90.7%,22.1%
52254,926,"30,313","14,147",920,0,0,1,0,0,5,7,39.9,68,166,38,40,89,133,125,55,54,72,73,13,62.6%,195,"$57,700",409,267,115,382,263,224,23,119,102,2.42,2.88,950,89.5%,6.0%
52255,"1,254","38,800","18,104","1,238",2,2,1,0,10,1,17,41.0,85,232,35,29,119,210,176,66,64,100,98,40,64.4%,319,"$68,500",537,408,99,507,369,321,29,138,127,2.47,2.93,"1,220",82.3%,14.1%
52257,244,"45,000","16,508",244,0,0,0,0,0,0,0,41.0,11,55,11,6,17,47,36,13,7,22,15,4,65.1%,41,"$56,300",95,69,19,88,74,63,4,14,10,2.77,2.97,197,86.4%,7.6%
52301,"4,196","40,925","18,522","4,131",10,3,21,0,9,22,39,39.3,234,826,148,141,475,690,595,216,196,296,256,123,73.1%,1017,"$77,900","1,836","1,309",390,"1,699","1,156",960,132,543,464,2.42,2.96,"4,109",88.6%,11.9%
52302,"28,580","49,795","23,794","27,766",163,51,253,10,104,233,293,35.4,2067,5486,966,1353,4214,4752,3975,1403,1211,1730,1066,357,75.3%,6942,"$107,000","11,686","8,833","2,293","11,126","7,792","6,542",907,"3,334","2,731",2.51,3.02,"28,041",91.9%,28.7%
52305,572,"49,286","20,104",565,1,0,1,0,0,5,1,38.9,29,111,17,17,73,100,82,34,28,36,34,11,73.7%,119,"$77,300",232,169,52,221,170,152,12,51,42,2.59,2.98,540,90.1%,14.2%
52306,"1,836","38,429","18,408","1,808",2,7,3,0,1,15,19,38.9,103,370,66,73,196,318,250,79,59,141,125,56,67.5%,403,"$78,900",747,534,168,702,511,426,54,191,164,2.53,2.99,"1,774",82.5%,12.7%
52307,164,"40,125","18,450",162,0,0,0,0,2,0,3,40.5,9,25,8,3,25,22,19,8,8,17,13,7,60.8%,23,"$122,900",82,45,34,79,42,39,3,37,33,2.08,2.9,187,83.1%,21.2%
52308,81,"26,667","26,420",81,0,0,0,0,0,0,0,36.4,7,15,3,4,8,17,6,3,3,5,7,3,65.1%,17,"$31,300",43,25,16,41,18,13,3,23,21,1.98,2.94,85,74.0%,10.0%
52309,477,"35,750","17,101",473,1,0,0,0,0,3,2,36.5,23,112,12,15,66,80,64,22,24,46,10,3,71.9%,85,"$36,800",195,143,38,181,131,109,14,50,39,2.64,3.09,462,73.9%,14.5%
52310,"6,199","37,098","16,302","6,135",7,8,5,0,7,37,57,39.8,377,1201,193,232,680,917,853,305,274,561,419,187,67.9%,1285,"$84,000","2,607","1,819",638,"2,457","1,718","1,454",196,739,629,2.45,2.95,"6,178",85.5%,15.5%
52312,88,"44,375","22,167",87,0,0,0,0,0,1,0,38.4,8,14,1,2,7,24,10,2,2,12,5,1,73.0%,26,"$48,800",47,34,9,43,19,14,2,24,20,2.05,3.05,82,81.5%,11.1%
52313,421,"43,250","17,882",404,0,5,3,0,0,9,1,38.4,24,81,23,12,47,74,53,40,19,29,17,2,76.9%,80,"$47,100",173,132,23,155,121,114,2,34,25,2.72,3.08,464,86.8%,11.6%
52314,"5,147","53,053","20,015","5,017",35,8,28,2,14,43,41,28.7,258,993,694,486,422,733,698,229,174,215,175,70,73.4%,944,"$125,000","1,736","1,259",350,"1,609","1,194","1,015",126,415,328,2.64,3.07,"4,291",92.9%,39.6%
52315,"1,232","47,100","20,826","1,231",0,0,0,0,0,1,6,38.8,72,267,41,36,135,198,155,57,41,118,80,32,68.8%,326,"$93,700",494,392,90,482,351,316,21,131,113,2.56,3.03,"1,248",89.8%,14.6%
52316,"1,742","38,281","16,408","1,727",4,3,1,0,1,6,16,40.0,115,328,65,41,192,265,206,64,80,157,141,88,65.6%,461,"$60,700",731,552,127,679,474,402,57,205,180,2.48,3.02,"1,706",87.0%,11.2%
52317,"6,410","47,472","25,371","6,136",83,12,48,6,44,81,141,30.1,576,1115,209,471,1488,1177,777,181,122,168,96,30,82.8%,1239,"$117,200","2,801","1,956",717,"2,673","1,702","1,375",229,971,706,2.4,2.96,"6,402",95.3%,38.4%
52318,"1,265","49,038","19,739","1,252",4,0,0,0,5,4,3,35.2,97,299,42,26,162,232,142,64,48,88,47,18,70.3%,280,"$98,200",458,371,76,447,352,314,29,95,85,2.83,3.27,"1,173",92.2%,14.2%
52320,"1,294","36,313","16,958","1,275",8,2,1,0,0,8,9,38.3,85,245,38,57,150,219,170,68,65,92,86,19,69.0%,263,"$67,900",577,391,124,515,368,298,45,147,121,2.51,2.94,"1,251",85.6%,9.4%
52321,477,"32,031","14,948",475,0,0,1,0,0,1,0,39.4,31,96,18,8,50,74,51,28,19,55,37,10,64.1%,119,"$51,200",207,144,47,191,137,119,9,54,48,2.5,3.01,524,82.6%,7.6%
52322,"2,344","50,714","22,329","2,292",8,8,9,1,12,14,23,37.1,134,484,79,70,301,452,353,124,101,134,92,20,69.9%,349,"$100,200",959,752,154,906,663,561,71,243,199,2.58,3.01,"2,308",90.3%,20.5%
52323,950,"28,438","12,498",928,0,8,5,0,0,9,4,39.8,49,205,31,34,92,137,131,43,47,86,70,25,65.2%,191,"$50,700",433,296,89,385,256,215,23,129,112,2.47,3.04,950,82.7%,4.4%
52324,"1,451","52,989","21,254","1,427",8,1,2,0,5,8,8,38.6,64,316,54,41,157,267,267,90,52,76,49,18,77.7%,320,"$111,100",585,461,92,553,405,358,24,148,114,2.62,3.06,"1,493",91.6%,13.7%
52325,744,"42,132","17,948",738,0,1,1,0,3,1,8,35.7,57,163,32,20,92,137,84,38,25,61,27,8,77.0%,113,"$90,800",301,223,54,277,206,182,14,71,54,2.69,3.15,741,93.9%,15.4%
52326,578,"37,054","16,215",560,8,6,1,0,2,1,5,38.3,40,113,10,27,79,72,91,40,24,40,29,13,64.3%,150,"$65,400",254,181,45,226,167,140,21,59,42,2.56,2.94,554,78.5%,7.1%
52327,"2,887","46,500","19,373","2,841",9,10,3,0,10,14,26,36.2,215,570,99,106,386,519,422,116,95,160,135,64,76.7%,585,"$100,900","1,127",845,234,"1,079",793,686,68,286,242,2.63,3.08,"2,819",85.6%,19.0%
52328,"1,281","75,453","24,789","1,260",0,0,3,0,0,18,3,37.1,86,352,38,18,86,287,214,60,64,60,15,1,78.4%,357,"$157,800",412,400,7,407,364,345,11,43,33,3.15,3.34,"1,315",95.1%,36.2%
52329,851,"40,111","15,958",847,0,0,2,0,0,2,1,38.8,54,187,34,28,80,155,116,35,39,65,39,19,68.5%,159,"$66,100",341,259,57,316,247,226,13,69,61,2.69,3.09,824,84.1%,11.9%
52330,962,"40,398","15,227",956,0,0,0,0,3,3,7,34.3,73,223,31,34,132,148,116,58,35,57,35,20,72.5%,179,"$84,700",355,263,75,338,253,234,12,85,72,2.85,3.38,941,84.6%,4.6%
52332,"2,085","40,870","17,043","2,067",5,3,3,0,1,6,12,36.5,142,444,57,56,282,396,278,120,93,122,68,27,73.9%,465,"$98,600",842,671,106,777,582,505,40,195,155,2.65,3.06,"2,057",87.3%,14.9%
52333,"6,090","64,407","24,959","6,001",22,12,10,3,7,35,44,34.6,369,1110,878,186,532,1025,982,277,191,303,155,82,78.7%,1307,"$149,400","1,996","1,686",214,"1,900","1,552","1,414",92,348,276,2.75,3.06,"5,165",92.5%,34.0%
52334,285,"44,545","20,995",285,0,0,0,0,0,0,0,37.9,21,57,8,9,35,51,34,16,10,26,16,2,86.8%,51,"$118,800",111,83,26,109,81,70,6,28,21,2.61,3.04,275,88.3%,15.7%
52335,694,"38,906","18,437",691,0,0,0,0,1,2,2,38.1,59,149,15,11,72,133,94,31,25,59,36,10,67.9%,118,"$56,500",302,214,60,274,189,165,13,85,75,2.53,3.08,646,87.0%,7.2%
52336,"2,406","48,068","20,013","2,377",2,4,10,0,4,9,10,36.8,178,492,90,106,262,408,357,143,110,135,84,41,73.5%,511,"$94,400",934,746,155,901,668,579,63,233,188,2.67,3.1,"2,299",90.3%,16.0%
52337,852,"41,406","18,518",834,2,4,2,0,0,10,2,39.1,56,148,26,34,117,125,126,54,34,67,47,18,68.6%,215,"$70,200",371,267,81,348,243,212,25,105,87,2.45,2.93,855,87.7%,14.4%
52338,"2,857","70,256","28,989","2,804",5,6,21,0,4,17,20,37.1,190,619,93,61,341,587,486,160,112,139,58,11,80.7%,738,"$154,100","1,046",920,99,"1,019",836,776,36,183,146,2.8,3.09,"2,840",93.6%,28.9%
52339,"4,121","34,844","15,222","3,123",13,729,12,0,166,78,322,36.2,332,845,166,177,480,566,474,202,198,327,255,99,59.6%,894,"$61,100","1,679","1,151",378,"1,529","1,089",826,195,440,384,2.66,3.19,"4,082",79.9%,8.8%
52340,"1,202","45,848","21,474","1,154",19,0,14,1,4,10,23,31.1,101,183,31,95,283,185,149,48,33,50,39,5,82.2%,236,"$119,100",546,364,163,527,330,263,53,197,149,2.28,2.81,"1,166",92.6%,24.2%
52341,"1,021","50,375","26,699",990,3,1,7,0,14,6,15,38.9,54,203,47,47,99,180,188,57,40,62,33,11,69.5%,244,"$134,600",376,322,41,363,292,259,19,71,51,2.81,3.12,973,92.3%,18.3%
52342,"3,516","34,547","16,448","3,143",14,187,11,1,82,78,173,38.1,236,716,126,153,375,521,420,154,177,273,239,126,62.2%,664,"$63,500","1,443",950,401,"1,351",906,720,144,445,385,2.42,2.95,"3,313",80.8%,11.4%
52345,"1,035","50,000","17,806","1,031",3,1,0,0,0,0,6,31.0,88,232,38,48,201,191,81,38,30,40,32,16,79.0%,292,"$96,000",382,325,44,369,295,259,20,74,57,2.8,3.12,"1,044",90.7%,16.9%
52346,"1,079","46,058","18,873","1,055",6,8,3,0,1,6,5,36.4,74,251,30,37,120,201,114,45,35,88,61,23,74.5%,282,"$87,200",434,312,94,406,300,269,21,106,88,2.65,3.13,"1,069",91.3%,12.6%
52347,"1,492","41,433","18,277","1,473",2,0,5,0,6,6,15,40.1,97,307,50,56,125,271,204,56,73,113,99,41,71.8%,356,"$72,000",619,466,121,587,429,369,38,158,144,2.54,3.02,"1,500",90.1%,13.3%
52348,70,"43,750","17,887",70,0,0,0,0,0,0,0,45.3,6,4,4,3,13,4,18,4,2,6,5,1,87.3%,19,"$31,900",38,26,5,31,22,20,2,9,7,2.26,2.68,75,85.1%,0.0%
52349,"7,448","38,280","20,333","7,345",15,10,17,1,12,48,56,39.2,451,1416,271,251,832,1226,979,365,322,628,499,208,63.6%,1811,"$76,300","3,240","2,280",717,"2,997","2,080","1,771",237,917,785,2.43,2.92,"7,139",87.6%,14.4%
52351,"1,095","65,250","20,723","1,082",3,1,2,0,0,7,1,30.8,115,277,25,38,205,221,105,32,21,38,14,4,82.3%,303,"$153,100",362,306,46,352,312,280,24,40,31,3.11,3.33,"1,154",96.5%,27.2%
52352,"1,818","42,950","17,724","1,801",2,5,0,0,3,7,4,35.3,127,424,59,70,221,291,238,82,83,117,77,29,66.6%,324,"$88,300",719,512,144,656,511,452,41,145,116,2.77,3.15,"1,875",87.1%,14.9%
52353,"9,130","38,650","18,131","8,746",45,11,30,4,212,82,358,40.5,563,1674,308,328,982,1364,1201,439,394,775,736,366,67.3%,2063,"$81,200","3,904","2,627","1,023","3,650","2,475","2,101",278,"1,175","1,021",2.41,2.95,"8,869",85.5%,18.3%
52354,404,"42,500","18,606",395,0,0,1,0,3,5,5,36.7,23,97,13,18,39,86,66,13,14,15,13,7,73.7%,59,"$58,200",150,117,27,144,112,92,11,32,27,2.81,3.18,346,83.3%,5.3%
52355,339,"38,125","16,737",339,0,0,0,0,0,0,0,38.1,14,84,14,13,34,68,34,13,12,26,18,9,71.2%,72,"$38,300",130,104,21,125,94,89,2,31,25,2.71,3.17,340,91.8%,14.7%
52356,"2,531","38,934","18,467","2,491",1,5,3,0,14,17,30,38.6,164,515,78,98,266,374,327,119,104,209,187,90,67.5%,476,"$80,800","1,020",755,214,969,695,603,62,274,255,2.53,3.06,"2,303",82.1%,17.7%
52358,"3,457","48,077","22,711","3,357",13,9,25,2,21,30,54,37.7,230,690,119,119,412,645,543,146,120,204,142,87,76.8%,707,"$102,000","1,368","1,028",281,"1,309",934,782,108,375,282,2.58,3.03,"3,287",92.1%,25.8%
52359,252,"36,500","19,709",249,0,0,0,0,1,2,1,43.8,13,32,12,8,32,37,50,18,12,23,12,3,72.3%,61,"$40,900",115,89,20,109,72,61,7,37,29,2.31,2.81,243,75.1%,2.8%
52361,"3,953","40,546","19,721","3,885",6,1,15,3,28,15,52,37.0,252,882,116,127,454,697,489,164,162,291,226,93,73.9%,858,"$100,000","1,604","1,162",373,"1,535","1,053",910,105,482,418,2.53,3.13,"3,917",85.9%,21.0%
52362,"1,137","39,196","18,036","1,124",4,5,0,0,0,4,4,40.3,52,232,40,35,96,196,137,72,64,122,66,25,68.4%,273,"$59,400",536,365,119,484,323,276,33,161,148,2.35,2.92,"1,108",86.2%,11.4%
52401,"2,392","18,306","16,253","1,592",456,13,200,7,31,93,111,33.4,155,314,113,185,500,376,232,103,77,171,108,58,47.8%,247,"$43,600","1,216",272,831,"1,103",380,202,147,723,649,1.86,3.11,"2,053",68.1%,17.4%
